Time,Size,ExlSolIrr,IntSolIrr,OpTm,TmpAmb C,TmpMdul C,m/s,kWh,Hz,mA,Ipv,Netz-Ein,Pac,Riso,Seriennummer,Status,Uac,Upv-Ist,Upv-Soll,Zac
0,200,0,0,15372.3,-213.99,21.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003472222222222222,200,0,0,15372.39,-214.03,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006944444444444444,200,0,0,15372.47,-213.84,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010416666666666666,200,0,0,15372.55,-213.34,21.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013888888888888888,200,0,0,15372.64,-212.83,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017361111111111112,200,0,0,15372.72,-212.54,20.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.020833333333333332,200,0,0,15372.8,-212.88,20.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024305555555555556,200,0,0,15372.89,-213.54,20.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.027777777777777776,200,0,0,15372.97,-214.02,20.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03125,200,0,0,15373.05,-214.22,20.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.034722222222222224,200,0,0,15373.14,-213.88,20.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03819444444444444,200,0,0,15373.22,-213.25,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.041666666666666664,200,0,0,15373.3,-212.39,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04513888888888889,200,0,0,15373.39,-211.57,20.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04861111111111111,200,0,0,15373.47,-211.29,20.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.052083333333333336,200,0,0,15373.55,-210.96,20.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05555555555555555,200,0,0,15373.64,-210.77,20.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05902777777777778,200,0,0,15373.72,-210.72,20.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0625,200,0,0,15373.8,-210.89,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06597222222222222,200,0,0,15373.89,-210.56,20.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06944444444444443,200,0,0,15373.97,-210.09,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07291666666666667,200,0,0,15374.05,-209.62,20.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0763888888888889,200,0,0,15374.14,-208.76,20.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0798611111111111,200,0,0,15374.22,-207.93,20.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08333333333333333,200,0,0,15374.3,-207.43,20.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08680555555555557,200,0,0,15374.38,-207.1,20.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09027777777777778,200,0,0,15374.47,-206.52,20.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09375,200,0,0,15374.55,-206.06,20.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09722222222222222,200,0,0,15374.64,-205.91,20.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10069444444444443,200,0,0,15374.72,-206.29,20.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10416666666666667,200,0,0,15374.8,-206.55,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1076388888888889,200,0,0,15374.89,-206.49,20.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1111111111111111,200,0,0,15374.97,-206.74,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11458333333333333,200,0,0,15375.05,-207.51,19.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11805555555555557,200,0,0,15375.14,-208.85,19.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12152777777777778,200,0,0,15375.22,-210.11,19.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.125,200,0,0,15375.3,-210.89,19.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12847222222222224,200,0,0,15375.38,-211.68,19.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13194444444444445,200,0,0,15375.47,-212.72,19.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13541666666666666,200,0,0,15375.55,-213.77,18.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1388888888888889,200,0,0,15375.63,-214.44,18.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1423611111111111,200,0,0,15375.72,-215.36,18.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14583333333333334,200,0,0,15375.8,-216.08,18.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14930555555555555,200,0,0,15375.88,-215.68,18.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15277777777777776,200,0,0,15375.97,-214.79,18.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15625,200,0,0,15376.05,-214.15,18.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15972222222222224,200,0,0,15376.13,-213.36,18.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16319444444444445,200,0,0,15376.22,-211.99,18.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16666666666666666,200,0,0,15376.3,-210.07,19.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17013888888888887,200,0,0,15376.38,-207.97,19.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17361111111111113,200,0,0,15376.47,-206.05,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17708333333333334,200,0,0,15376.55,-204.65,19.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18055555555555555,200,0,0,15376.63,-203.8,19.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1840277777777778,200,0,0,15376.72,-203.5,19.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1875,200,0,0,15376.8,-203.61,19.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1909722222222222,200,0,0,15376.88,-203.65,19.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19444444444444445,200,0,0,15376.97,-203.31,19.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19791666666666666,200,0,0,15377.05,-202.94,19.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20138888888888887,200,0,0,15377.13,-202.68,19.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20486111111111113,200,0,0,15377.21,-202.56,19.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20833333333333334,200,0,0,15377.29,-202.27,19.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21180555555555555,200,0,0,15377.38,-201.38,19.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2152777777777778,200,0,0,15377.46,-200.14,19.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21875,200,0,0,15377.54,-198.86,19.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2222222222222222,200,0,0,15377.63,-197.62,19.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22569444444444445,200,0,0,15377.71,-196.54,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22916666666666666,200,0,0,15377.79,-195.57,19.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23263888888888887,200,0,0,15377.88,-194.8,20.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23611111111111113,200,0,0,15377.96,-194.06,20.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23958333333333334,200,0,0,15378.04,-193.3,20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24305555555555555,200,0,0,15378.12,-192.63,20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2465277777777778,200,0,0,15378.21,-192.22,20.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,200,0,0,15378.29,-192.1,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2534722222222222,200,0,0,15378.38,-192.18,19.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2569444444444445,200,0,0,15378.46,-192.33,19.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2604166666666667,200,0,0,15378.54,-192.62,19.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2638888888888889,200,0,0,15378.63,-192.97,19.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2673611111111111,200,0,0,15378.71,-192.85,19.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2708333333333333,200,0,0,15378.79,-192.65,19.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2743055555555555,200,0,0,15378.87,-192.58,19.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2777777777777778,200,0,1.33,15378.96,-192.7,19.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28125,200,0,3.33,15379.04,-192.84,19.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2847222222222222,200,0,6.03,15379.12,-192.75,19.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2881944444444445,200,0,14.36,15379.21,-192.82,19.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2916666666666667,200,0,19.81,15379.29,-193.07,19.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2951388888888889,200,0,33,15379.37,-193.68,19.58,0,2278.23,50.02,0,0,4477,0,3000,2000404481,2,244,23.77,79,0
0.2986111111111111,200,0,47.91,15379.46,-194.29,19.66,0,2278.23,50,0,0,4477,0,3000,2000404481,3,242.61,23.39,79,0
0.3020833333333333,200,0,56.45,15379.54,-194.38,19.74,0,2278.23,49.99,0,0,4477,0,3000,2000404481,3,241.58,23.21,79,0
0.3055555555555555,200,0,92.87,15379.62,-193.73,19.95,0,2278.23,50,0,0,4477,0,3000,2000404481,3,242,24.15,79,0
0.3090277777777778,200,0,290.54,15379.71,-189.94,20.32,0,2278.23,49.99,0,0,4477,0,3000,2000404481,2,241.37,24.98,79,0
0.3125,200,0,219.13,15379.79,-178.73,20.8,0,2278.23,49.98,0,0,4477,0,3000,2000404481,2,240.71,25.56,79,0
0.3159722222222222,200,0,161.87,15379.87,-168.92,21.08,0,2278.23,49.99,0.44,10.76,4478,0.11,3000,2000404481,3,240.98,25.24,77.73,0
0.3194444444444445,200,0,201.7,15379.96,-166.67,21.42,0,2278.23,49.99,19.11,388.48,4480,4.35,3000,2000404481,7,240.33,22.76,37,0
0.3229166666666667,200,0,456.19,15380.04,-163.56,22.9,0,2278.23,49.98,36.6,726.08,4480,8.6,3000,2000404481,7,240.02,21,21,0
0.3263888888888889,200,0,474.89,15380.12,-151.48,27.72,0,2278.23,49.98,30.02,607.04,4480,6.91,3000,2000404481,7,239.89,21,21,0
0.3298611111111111,200,0,500.68,15380.21,-137.99,31.76,0,2278.23,49.97,27.63,561.63,4480,6.28,3000,2000404481,7,240.96,21,21,0
0.3333333333333333,200,0,536.55,15380.29,-126.25,34.74,0,2278.23,49.97,37.57,729.3,4480,8.68,3000,2000404481,7,240.23,21,21,0
0.3368055555555556,200,0,583.82,15380.37,-115,37.04,0,2278.23,49.98,62.07,1102.76,4480,14.54,3000,2000404481,7,239.85,21,21,0
